registrationdate,catottg_region,region,legalform,area,animal,giftamount,cntuser
2020-03-03,UA46000000000026241,ЛЬВІВСЬКА ОБЛАСТЬ,Юридична особа,285.26300000000003,0,0,2
2020-03-03,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Фізична особа,19.4208,0,0,1
2020-03-03,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Юридична особа,1590.521200000001,0,0,1
2020-03-03,UA59000000000057109,СУМСЬКА ОБЛАСТЬ,Фізична особа,2.0,0,0,1
2020-03-02,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,Юридична особа,916.1985999999999,0,0,1
2020-03-02,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Юридична особа,744.2048000000001,0,0,1
2020-03-01,UA05000000000010236,ВІННИЦЬКА ОБЛАСТЬ,Юридична особа,346.4446,0,1199111.5,1
2020-02-28,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,Юридична особа,345.9126,0,0,1
2020-02-27,UA07000000000024379,ВОЛИНСЬКА ОБЛАСТЬ,Юридична особа,31.9836,0,0,1
2020-02-27,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Фізична особа,0.0,0,0,1
2020-02-27,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,Юридична особа,3333.2871000000027,0,0,1
2020-02-27,UA61000000000060328,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,Юридична особа,222.22740000000005,0,0,1
2020-02-27,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,Фізична особа,1.8915,0,0,1
2020-02-27,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,Юридична особа,141.5521,0,0,2
2020-02-26,UA07000000000024379,ВОЛИНСЬКА ОБЛАСТЬ,Юридична особа,6.501799999999999,0,0,1
2020-02-26,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,Юридична особа,4026.793799999997,0,0,2
2020-02-26,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Фізична особа,2.0,0,0,1
2020-02-26,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,Фізична особа,49.7381,0,0,1
2020-02-25,UA07000000000024379,ВОЛИНСЬКА ОБЛАСТЬ,Фізична особа,2.1100000000000003,0,0,1
2020-02-25,UA07000000000024379,ВОЛИНСЬКА ОБЛАСТЬ,Юридична особа,193.37580000000003,0,0,4
2020-02-25,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,Юридична особа,11261.6991,0,0,1
2020-02-25,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Юридична особа,759.6321000000002,0,0,1
2020-02-25,UA74000000000025378,ЧЕРНІГІВСЬКА ОБЛАСТЬ,Юридична особа,1472.9796999999992,0,0,1
2020-02-24,UA46000000000026241,ЛЬВІВСЬКА ОБЛАСТЬ,ФОП,65.7484,0,0,1
2020-02-24,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,Фізична особа,14.0339,0,0,1
2020-02-21,UA07000000000024379,ВОЛИНСЬКА ОБЛАСТЬ,Юридична особа,1890.1166083333335,1395,105936,3
2020-02-21,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,Юридична особа,551.5847000000005,0,0,1
2020-02-21,UA46000000000026241,ЛЬВІВСЬКА ОБЛАСТЬ,ФОП,2.1,0,0,1
2020-02-21,UA46000000000026241,ЛЬВІВСЬКА ОБЛАСТЬ,Юридична особа,1989.0178000000014,97,11823828.43,9
2020-02-21,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Юридична особа,1267.4270999999999,0,0,4
2020-02-21,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,Юридична особа,950.5160999999998,0,0,5
2020-02-21,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,Юридична особа,158.81409999999994,0,0,1
2020-02-20,UA07000000000024379,ВОЛИНСЬКА ОБЛАСТЬ,Фізична особа,1.8028,0,0,1
2020-02-20,UA07000000000024379,ВОЛИНСЬКА ОБЛАСТЬ,Юридична особа,841.4738000000001,0,0,15
2020-02-20,UA46000000000026241,ЛЬВІВСЬКА ОБЛАСТЬ,Юридична особа,135.22060000000002,0,0,2
2020-02-20,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Фізична особа,20.3426,0,0,4
2020-02-20,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Юридична особа,10589.251500000002,0,0,14
2020-02-20,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,Юридична особа,4680.636000000002,0,0,2
2020-02-20,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,Фізична особа,2.24,0,0,1
2020-02-20,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,Юридична особа,93.78250000000001,0,0,1
2020-02-19,UA07000000000024379,ВОЛИНСЬКА ОБЛАСТЬ,Юридична особа,445.2717000000001,0,0,7
2020-02-19,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,Юридична особа,918.4193999999992,0,0,1
2020-02-19,UA46000000000026241,ЛЬВІВСЬКА ОБЛАСТЬ,Юридична особа,9879.944499999998,0,0,9
2020-02-19,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Юридична особа,324.58309999999994,0,0,1
2020-02-19,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,Юридична особа,36.81399999999999,0,0,1
2020-02-18,UA07000000000024379,ВОЛИНСЬКА ОБЛАСТЬ,Юридична особа,657.2127999999996,0,0,4
2020-02-18,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,Юридична особа,1954.6366999999998,0,0,2
2020-02-18,UA46000000000026241,ЛЬВІВСЬКА ОБЛАСТЬ,Юридична особа,1883.2906999999936,3898,0,3
2020-02-18,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Фізична особа,23.7848,3,0,5
2020-02-18,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Юридична особа,516.9801,0,0,4
2020-02-18,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,Юридична особа,50.0753,0,0,1
2020-02-17,UA07000000000024379,ВОЛИНСЬКА ОБЛАСТЬ,Юридична особа,247.28189999999995,0,0,3
2020-02-17,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,Юридична особа,174.336,0,0,2
2020-02-17,UA44000000000018893,ЛУГАНСЬКА ОБЛАСТЬ,Фізична особа,10.2353,5,148269.69,1
2020-02-17,UA46000000000026241,ЛЬВІВСЬКА ОБЛАСТЬ,Юридична особа,1204.4623000000004,0,0,6
2020-02-17,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Фізична особа,58.1136,4,18234,14
2020-02-17,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Юридична особа,2609.7511000000004,0,0,3
2020-02-17,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,Юридична особа,1139.838800000001,0,0,2
2020-02-17,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,Фізична особа,0.1331,0,0,1
2020-02-17,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,Юридична особа,184.44279999999998,0,0,1
2020-02-16,UA46000000000026241,ЛЬВІВСЬКА ОБЛАСТЬ,Фізична особа,17.5,0,0,1
2020-02-16,UA59000000000057109,СУМСЬКА ОБЛАСТЬ,Юридична особа,2.7283,0,0,1
2020-02-15,UA44000000000018893,ЛУГАНСЬКА ОБЛАСТЬ,ФОП,26.9111,0,0,1
2020-02-15,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Юридична особа,194.72390000000001,0,0,1
2020-02-14,UA07000000000024379,ВОЛИНСЬКА ОБЛАСТЬ,Юридична особа,145.36309999999997,0,190927,5
2020-02-14,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,Фізична особа,0.0,0,0,1
2020-02-14,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,Юридична особа,1445.2276999999988,0,0,1
2020-02-14,UA46000000000026241,ЛЬВІВСЬКА ОБЛАСТЬ,Фізична особа,9.1912,0,0,2
2020-02-14,UA46000000000026241,ЛЬВІВСЬКА ОБЛАСТЬ,ФОП,13.917399999999999,0,0,1
2020-02-14,UA46000000000026241,ЛЬВІВСЬКА ОБЛАСТЬ,Юридична особа,854.8007425099997,0,0,9
2020-02-14,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,Юридична особа,7366.896499999999,0,0,12
2020-02-14,UA53000000000028050,ПОЛТАВСЬКА ОБЛАСТЬ,Юридична особа,210.3014,0,0,1
2020-02-14,UA59000000000057109,СУМСЬКА ОБЛАСТЬ,Юридична особа,299.2671000000001,0,0,1
2020-02-14,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,Фізична особа,4.8718,0,0,1
2020-02-13,UA07000000000024379,ВОЛИНСЬКА ОБЛАСТЬ,Юридична особа,325.7832000000001,0,1171383,4
2020-02-13,UA18000000000041385,ЖИТОМИРСЬКА ОБЛАСТЬ,Фізична особа,2.1177,0,0,1
2020-02-13,UA23000000000064947,ЗАПОРІЗЬКА ОБЛАСТЬ,Фізична особа,5.6112,0,0,1
2020-02-13,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,Фізична особа,10.6831,0,0,3
2020-02-13,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,Юридична особа,0.0,0,0,1
2020-02-13,UA35000000000016081,КІРОВОГРАДСЬКА ОБЛАСТЬ,ФОП,0.6295999999999999,0,0,1
2020-02-13,UA35000000000016081,КІРОВОГРАДСЬКА ОБЛАСТЬ,Юридична особа,31.055,0,0,1
2020-02-13,UA46000000000026241,ЛЬВІВСЬКА ОБЛАСТЬ,Юридична особа,948.4086000000003,0,0,7
2020-02-13,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Фізична особа,81.0393,0,0,2
2020-02-13,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Юридична особа,5587.613300000002,0,0,7
2020-02-13,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,Юридична особа,6190.500600000012,0,9,4
2020-02-13,UA53000000000028050,ПОЛТАВСЬКА ОБЛАСТЬ,Фізична особа,0.47209999999999996,0,0,1
2020-02-13,UA56000000000066151,РІВНЕНСЬКА ОБЛАСТЬ,Фізична особа,12.860499999999998,0,0,1
2020-02-13,UA59000000000057109,СУМСЬКА ОБЛАСТЬ,Юридична особа,78.6701,0,0,1
2020-02-13,UA68000000000099709,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,ФОП,241.6579,0,0,1
2020-02-13,UA68000000000099709,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,Юридична особа,36.2329,0,0,1
2020-02-13,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,Юридична особа,1680.9877000000001,0,0,5
2020-02-12,UA07000000000024379,ВОЛИНСЬКА ОБЛАСТЬ,Юридична особа,774.9028,0,0,9
2020-02-12,UA14000000000091971,ДОНЕЦЬКА ОБЛАСТЬ,Юридична особа,860.1437999999984,0,0,1
2020-02-12,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,Фізична особа,0.0,0,0,1
2020-02-12,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,Юридична особа,1541.287300000001,0,0,1
2020-02-12,UA46000000000026241,ЛЬВІВСЬКА ОБЛАСТЬ,Юридична особа,1037.289500000001,0,0,7
2020-02-12,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Фізична особа,2.0,0,0,2
2020-02-12,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,ФОП,20.0,0,0,1
2020-02-12,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Юридична особа,1289.0322,0,0,7
2020-02-12,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,Фізична особа,5.7966,1,0,3
2020-02-12,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,Юридична особа,3349.470599999998,0,0,8
2020-02-12,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,Фізична особа,2.0,0,0,1
2020-02-12,UA80000000000093317,М. КИЇВ,Юридична особа,2362.044999999997,0,0,1
2020-02-11,UA07000000000024379,ВОЛИНСЬКА ОБЛАСТЬ,Юридична особа,359.5383000000003,0,0,4
2020-02-11,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,Юридична особа,2720.9469999999947,0,0,2
2020-02-11,UA46000000000026241,ЛЬВІВСЬКА ОБЛАСТЬ,Юридична особа,1310.8201000000006,0,0,3
2020-02-11,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Фізична особа,317.4489,0,0,4
2020-02-11,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,ФОП,150.81409999999997,0,0,2
2020-02-11,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Юридична особа,4622.065,0,0,10
2020-02-11,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,Юридична особа,1815.5049999999987,0,0,3
2020-02-10,UA07000000000024379,ВОЛИНСЬКА ОБЛАСТЬ,ФОП,129.80669999999998,0,0,1
2020-02-10,UA07000000000024379,ВОЛИНСЬКА ОБЛАСТЬ,Юридична особа,184.4371,0,0,3
2020-02-10,UA14000000000091971,ДОНЕЦЬКА ОБЛАСТЬ,Юридична особа,47.8238,0,0,1
2020-02-10,UA23000000000064947,ЗАПОРІЗЬКА ОБЛАСТЬ,Юридична особа,1311.4777000000004,0,0,1
2020-02-10,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,Фізична особа,29.9966,0,0,2
2020-02-10,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,Юридична особа,1749.5382999999995,0,0,2
2020-02-10,UA46000000000026241,ЛЬВІВСЬКА ОБЛАСТЬ,Юридична особа,381.6151000000001,0,0,1
2020-02-10,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Фізична особа,66.3392,0,0,5
2020-02-10,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,Юридична особа,3531.5799,0,0,8
2020-02-09,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,Юридична особа,64.6678,0,0,3
2020-02-08,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,Фізична особа,2.2286,0,0,1
2020-02-07,UA07000000000024379,ВОЛИНСЬКА ОБЛАСТЬ,Юридична особа,17.4592,0,0,1
2020-02-07,UA12000000000090473,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,Юридична особа,124.69019999999996,0,0,1
2020-02-07,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,Фізична особа,8.3404,0,0,1
2020-02-07,UA46000000000026241,ЛЬВІВСЬКА ОБЛАСТЬ,Юридична особа,6.0,0,0,1
2020-02-07,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Фізична особа,56.073100000000004,0,0,12
2020-02-07,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,ФОП,112.9269,0,0,1
2020-02-07,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Юридична особа,178.15739999999994,0,0,1
2020-02-07,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,Юридична особа,261.1166,0,0,3
2020-02-07,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,ФОП,0.1001,0,0,1
2020-02-06,UA07000000000024379,ВОЛИНСЬКА ОБЛАСТЬ,Юридична особа,430.3333000000001,0,0,3
2020-02-06,UA12000000000090473,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,Юридична особа,325.56230000000005,0,0,1
2020-02-06,UA46000000000026241,ЛЬВІВСЬКА ОБЛАСТЬ,Юридична особа,186.435,0,0,2
2020-02-06,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Фізична особа,61.562,7,0,10
2020-02-06,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,Юридична особа,844.7288000000003,0,0,1
2020-02-05,UA07000000000024379,ВОЛИНСЬКА ОБЛАСТЬ,Юридична особа,13.4779,0,0,1
2020-02-05,UA23000000000064947,ЗАПОРІЗЬКА ОБЛАСТЬ,Юридична особа,15.3339,0,0,1
2020-02-05,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,Юридична особа,34.9416,0,0,1
2020-02-05,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Фізична особа,12.656,0,0,2
2020-02-05,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,ФОП,475.7496000000001,0,6,2
2020-02-05,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Юридична особа,1250.7865000000002,0,0,4
2020-02-05,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,Юридична особа,1118.2888500000004,0,5389323.5,6
2020-02-05,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,Юридична особа,236.19539999999998,0,0,2
2020-02-04,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Юридична особа,233.7491,0,0,1
2017-01-01,UA05000000000010236,ВІННИЦЬКА ОБЛАСТЬ,Юридична особа,3239.7741999999994,0,0,1
2017-01-01,UA07000000000024379,ВОЛИНСЬКА ОБЛАСТЬ,Фізична особа,6.201300000000001,0,0,1
2017-01-01,UA07000000000024379,ВОЛИНСЬКА ОБЛАСТЬ,Юридична особа,4410.483108333332,1395,0,15
2017-01-01,UA12000000000090473,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,Фізична особа,0.0,0,0,1
2017-01-01,UA12000000000090473,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,ФОП,16.7343,0,0,1
2017-01-01,UA12000000000090473,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,Юридична особа,3386.741400000002,0,0,3
2017-01-01,UA14000000000091971,ДОНЕЦЬКА ОБЛАСТЬ,Юридична особа,5346.951399999991,0,0,4
2017-01-01,UA18000000000041385,ЖИТОМИРСЬКА ОБЛАСТЬ,Фізична особа,2.0,0,0,1
2017-01-01,UA23000000000064947,ЗАПОРІЗЬКА ОБЛАСТЬ,Фізична особа,2.0,0,0,1
2017-01-01,UA23000000000064947,ЗАПОРІЗЬКА ОБЛАСТЬ,Юридична особа,6409.070000000003,0,0,6
2017-01-01,UA26000000000069363,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2017-01-01,UA26000000000069363,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ,Юридична особа,0.0,0,0,1
2017-01-01,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,Юридична особа,6983.159499999999,0,0,15
2017-01-01,UA35000000000016081,КІРОВОГРАДСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2017-01-01,UA35000000000016081,КІРОВОГРАДСЬКА ОБЛАСТЬ,Юридична особа,6370.450799999999,0,0,2
2017-01-01,UA44000000000018893,ЛУГАНСЬКА ОБЛАСТЬ,ФОП,69.11720000000001,0,0,1
2017-01-01,UA46000000000026241,ЛЬВІВСЬКА ОБЛАСТЬ,ФОП,226.5236999999999,0,0,2
2017-01-01,UA46000000000026241,ЛЬВІВСЬКА ОБЛАСТЬ,Юридична особа,4205.063669999998,0,0,22
2017-01-01,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Фізична особа,67.9675,0,0,8
2017-01-01,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Юридична особа,16912.144500000002,0,0,22
2017-01-01,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,Фізична особа,48.343,0,0,2
2017-01-01,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,ФОП,129.0823,0,0,1
2017-01-01,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,Юридична особа,14109.84119999999,0,0,13
2017-01-01,UA53000000000028050,ПОЛТАВСЬКА ОБЛАСТЬ,Фізична особа,2.7,0,0,1
2017-01-01,UA53000000000028050,ПОЛТАВСЬКА ОБЛАСТЬ,ФОП,4294.8971999999985,0,0,2
2017-01-01,UA53000000000028050,ПОЛТАВСЬКА ОБЛАСТЬ,Юридична особа,4373.002099999997,0,0,5
2017-01-01,UA56000000000066151,РІВНЕНСЬКА ОБЛАСТЬ,Юридична особа,7209.0896000000075,0,0,6
2017-01-01,UA59000000000057109,СУМСЬКА ОБЛАСТЬ,Фізична особа,2.0,0,0,1
2017-01-01,UA59000000000057109,СУМСЬКА ОБЛАСТЬ,Юридична особа,1357.9698000000003,0,0,3
2017-01-01,UA63000000000041885,ХАРКІВСЬКА ОБЛАСТЬ,Юридична особа,7987.612599999996,0,0,6
2017-01-01,UA65000000000030969,ХЕРСОНСЬКА ОБЛАСТЬ,Юридична особа,1178.3355000000006,0,0,1
2017-01-01,UA68000000000099709,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,Юридична особа,5888.9744999999975,0,0,5
2017-01-01,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,Фізична особа,0.0,0,0,2
2017-01-01,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,ФОП,23.752599999999997,0,0,1
2017-01-01,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,Юридична особа,2287.0657000000033,0,0,10
2017-01-01,UA74000000000025378,ЧЕРНІГІВСЬКА ОБЛАСТЬ,Юридична особа,1620.9959000000015,0,0,1
2017-01-01,UA80000000000093317,М. КИЇВ,Фізична особа,0.0,0,0,1
2017-01-01,UA80000000000093317,М. КИЇВ,ФОП,0.0,0,0,1
2017-01-01,UA80000000000093317,М. КИЇВ,Юридична особа,1326.226899999999,0,0,2
2017-01-01,,Не визначений,Фізична особа,550.4547999999999,0,0,146
2017-01-01,,Не визначений,ФОП,74.74699999999999,0,0,2096
2017-01-01,,Не визначений,Юридична особа,91858.17789711,0,0,112
